Order;Bribri (Nasal as line);Training sentence;Spanish;Source;Dialect
2737;durla re eʼ bikéitseke̱ dur ki̱la;durla re e' bikéitsekẽ dur kĩla;de pie llegamos pensando en él de pie;CorpusSofia B20h08m11s20jun2015.html Canto de la piedra o canto de moler;amubri
2738;kérwala diàla tö́kla seʼ mí̱ dé dur ki̱la seʼ mí̱ dé dá kë̀ seʼla;kérwala diàla tóqkla se' míx dé dur kĩla se' míx dé dá kèq se'la;para golpear aquella piedrita vamos acercándonos de pie , nosotros vamos acercándonos a la nada;CorpusSofia B20h08m11s20jun2015.html Canto de la piedra o canto de moler;amubri
2739;ìs be' shkè̱na̱;ìs be' shkèxnã;como amaneció usted ?;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2740;ye' shkè̱na̱ bua', shkè̱na̱;ye' shkèxnã bua' , shkèxnã;yo amanecí bien como amaneció ?;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2741;í̱ma̱ be' kiè;íxmã be' kiè;cómo se llama usted ?;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2742;ye' kiè Natividad;ye' kiè Natividad;yo me llamo Natividad;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2743;wé̱ be' sé̱rke̱;wéx be' séxrkẽ;dónde vive usted ?;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2744;"ye' sé̱rke̱ ""alto"" dùriña̱k";"ye' séxrkẽ "" alto "" dùriñãk";yo vivo en Alto Dùriña̱k;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2745;wé̱jkë e' à̱ta̱ í̱e̱ ta̱;wéxjkë e' àxtã íxẽ tã;a cuánto queda de aquí ?;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2746;élke dìwö ma̱ñà̱t ulàt ë̀ shkö́k;élke dìwö mãñàxt ulàt èq shkóqk;caminando como tres horas;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2747;dìwö î̱ñe̱ sa';dìwö îxñẽ sa';hoy día nosotros;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2748;ki̱ kiàna̱ tö be';kĩ kiànã tö be';queremos que usted;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2749;ká̱pakö sa' wös;káxpakö sa' wös;nos narre;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2750;wè̱s be' wa̱ ta̱ be' ká̱ kiè be' dör e' dë́ka̱, sa' a̱ e' pàkö;wèxs be' wã tã be' káx kiè be' dör e' déqkã , sa' ã e' pàkö;cómo para usted surgió el nombre de su lugar , cuéntenos eso;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2751;à e' dör ká̱ kiè dùriña̱k, e̱' ká̱ kiè Sibö̀ dör e' me̱' ajkà a̱mé̱a̱t sa̱, ká̱ kiè dùriña̱k;à e' dör káx kiè dùriñãk , ẽ' káx kiè Sibòq dör e' mẽ' ajkà ãméxãt sã , káx kiè dùriñãk;ah , ese es el lugar que se llama Dùriña̱k , ahí Sibö̀ nombró el lugar , dejó el nombre para nosotros , el lugar se llama Dùriña̱k;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2752;Sibö̀ dë́bitu̱ ta̱ ká̱ kiè dùriña̱k, e̱' a̱ icha dù, dù tso' di'la tër kièke̱ dùri e̱' akuö́k, e' ku̱é̱ ie' ajkà me̱'ka̱ tö e' ká̱ dör dùriña̱k;Sibòq déqbitũ tã káx kiè dùriñãk , ẽ' ã icha dù , dù tso' di'la tër kièkẽ dùri ẽ' akuóqk , e' kũéx ie' ajkà mẽ'kã tö e' káx dör dùriñãk;cuando Sibö̀ llegó al lugar llamado Dùriña̱k , había un pájaro de ahí , un pájaro que estaba en una quebradita que se llama Dùri bañándose , por eso le pusieron el nombre de Dùriña̱k a ese lugar;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2753;e' ukö̀ a̱ ie' mí̱ke̱ ie' mí̱chôka̱ ie' déka̱ na̱mà̱söl, ká̱ kiè na̱mà̱söl, e̱' í̱ma̱ na̱mà̱söl ká̱bata tkë́rka̱ kiè na̱mà̱söl;e' ukòq ã ie' míxkẽ ie' míxchôkã ie' dékã nãmàxsöl , káx kiè nãmàxsöl , ẽ' íxmã nãmàxsöl káxbata tkéqrkã kiè nãmàxsöl;depués él se fue , subió y llegó a Na̱mà̱söl , el lugar se llama Na̱mà̱söl , ahí hay una montaña situada que se llama Na̱mà̱söl;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2754;e̱' rö ma̱ ie' wa̱ ie' wa̱ chìchi dë́ka̱ tkër;ẽ' rö mã ie' wã ie' wã chìchi déqkã tkër;ahí él , él trajó un perro que está sentado;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2755;e' a̱mé̱a̱t ie'r, e' ajkà yö' ie'r, e' wé yö' ie' rö na̱mà̱söl, e' ku̱è̱ki̱ ká̱ kiè na̱mà̱söl, chìchi kiè na̱mà̱ ie;e' ãméxãt ie'r , e' ajkà yö' ie'r , e' wé yö' ie' rö nãmàxsöl , e' kũèxkĩ káx kiè nãmàxsöl , chìchi kiè nĩmàx ie;él dejó eso , él le hizo ese nombre , le hizo una casa en Na̱má̱söl , por eso el lugar se llama Na̱má̱söl , el perro se llama Na̱mà̱;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2756;ajá, e', e' ku̱é̱ ki̱ e'r íyiwak tkër î̱ñe̱ ta̱ e'rö átuwö ie;ajá , e' , e' kũéx kĩ e'r íyiwak tkër îxñẽ tã e'rö átuwö ie;ajá , eso , por eso es un animal ahora ese es el tigre;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2757;e' a̱me̱'a̱t, e' dalö̀ ta̱', e'r íyi tulúr íyi dalóie ë́ltë, e' dalö̀ ta̱';e' ãmẽ'ãt , e' dalòq tã' , e'r íyi tulúr íyi dalóie éqltë , e' dalòq tã';dejó eso , se tiene respeto , es algo de las clases que se respetan firmemente , se tiene respeto;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2758;e' mé̱a̱t se' ditsö̀ ajkö́nu̱k ditsö̀ ma̱;e' méxãt se' ditsòq ajkóqnũk ditsòq mã;dejó eso para cuidar nuestros clanes , los clanes;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2759;ajkö́nu̱k, ajkö́no̱ ie;ajkóqnũk , ajkóqnõ ie;para cuidar , para cuidar;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2760;e' ku̱é̱ki̱ ká̱ kiè Na̱mà̱söl e' Na̱mé̱söl tkë́rka̱ ká̱bata bë̂rie e';e' kũéxkĩ káx kiè Nãmàxsöl e' Nãméxsöl tkéqrkã káxbata bêqrie e';por eso el lugar se llama Na̱má̱söl , Na̱mé̱söl queda en esa montaña grande;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2761;mí̱k be' dë́bitu̱ ká̱ e' ki̱ ta̱ ujté tso'tke pàke;míxk be' déqbitũ káx e' kĩ tã ujté tso'tke pàke;cuando usted llegó a ese lugar , ya existían historias que narrar;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2762;¡ajá! e' ta̱ ujté ta̱'tke blëʼkëkëpa i̱â̱chki wa̱ ujté ujché̱r chè i̱â̱chki;ajá ! e' tã ujté tã'tke blë'këkëpa ĩâxchki wã ujté ujchéxr chè ĩâxchki;ajá ! ya había narraciones los mayores ya sabían contar historias desde hace mucho tiempo;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2763;Sibö̀ r ie'pa a̱ e' pàka' kë̀ pàkane̱ se' tsítsir;Sibòq r ie'pa ã e' pàka' kèq pàkanẽ se' tsítsir;Sibö̀ les contó a ellos , no fue contado por una persona menor;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2764;wö́su̱k ¿ì ë̀ ka̱né̱wè̱ke̱ e̱' a' dör?;wóqsũk ì èq kãnéxwèxkẽ ẽ' a' dör ?;en frente , qué trabajos hacen ustedes allí ?;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2765;e̱' ye' dë́bitu̱ ta̱ e' rö ké̱we, ké̱we ta̱ e' rö ká̱batà;ẽ' ye' déqbitũ tã e' rö kéxwe , kéxwe tã e' rö káxbatà;cuando yo llegué ahí primero , primero eso era montaña;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2766;e' a̱ ie'pa ka̱nè̱blë cha̱mù̱ kuátkö̀ke̱ e̱'rö íyi, ù yawö́k sè̱no̱ ie;e' ã ie'pa kãnèxblë chãmùx kuátkòqkẽ ẽ'rö íyi , ù yawóqk sèxnõ ie;ahí ellos trabajaron sembrando banano y cosas , hicieron casas para vivir;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2767;ie'pa mi̱kalè ta̱ ikuö̀ i tö̀ tèke̱;ie'pa mĩkalè tã ikuòq i tòq tèkẽ;algunas veces ellos labran para cosechar maíz;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2768;ì wë̀na̱la ése ka̱né̱we̱ke̱ ie'pa;ì wèqnãla ése kãnéxwẽkẽ ie'pa;lo que ven ellos lo trabajan;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2769;ñe̱' e's bíl e̱' se' yàmi̱pa tso';ñẽ' e's bíl ẽ' se' yàmĩpa tso';así cuántas familias hay ahí;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2770;se' yàmi̱pa tso' shkà̱ta̱ne̱;se' yàmĩpa tso' shkàxtãnẽ;hay suficientes familias;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2771;dö̀mi̱ dabòm bö́yök ù wa ta̱;dòqmĩ dabòm bóqyök ù wa tã;pueden llegar hasta veinte por casa;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2772;éjkë ie'pa sé̱r wák wa e' ta̱ tsè ie'pa dör;éjkë ie'pa séxr wák wa e' tã tsè ie'pa dör;esa cantidad de ellos están viviendo de vecinos , ellos son muchos;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2773;tö́, se' yàmi̱pala tulúr e̱' rö;tóq , se' yàmĩpala tulúr ẽ' rö;sí , nuestras familas están ubicadas ahí;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2774;êrë kë̀ ì ka̱né̱we̱ ta̱ sö inú̱köl ki̱ ì ki̱ e' ¡u̱'ù̱! kë̀ ì ta̱' se' wa̱ wàto̱no̱, kë̀, ë́ se' wakpa ë̀ a̱ se' ka̱nè̱blö̀ke̱;êrë kèq ì kãnéxwẽ tã sö inúxköl kĩ ì kĩ e' ũ'ùx ! kèq ì tã' se' wã wàtõnõ , kèq , éq se' wakpa èq ã se' kãnèxblòqkẽ;pero no se trabaja por dinero ni nada de eso uhuh ! no tenemos nada para vender , no , trabajamos solo para nosotros mismos;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2775;¿ì skà sa̱wè̱ke̱ a'r?;ì skà sãwèxkẽ a'r ?;qué más ven ustedes ?;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2776;sa' rö ma̱;sa' rö mã;nosotros pues;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2777;sa' ka̱nè̱blöke̱ mi̱kalè ta̱ íyi ma̱ àrrosla kuatkè ta̱, sa' r í̱e̱;sa' kãnèxblökẽ mĩkalè tã íyi mã àrrosla kuatkè tã , sa' r íxẽ;a veces nosotros trabajamos en la siembra de arroz , nosotros allí;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2778;ñá̱no̱ ie katàno̱ alátsitsi;ñáxnõ ie katànõ alátsitsi;para comer alimentos suaves , para comer alimentos duros con los hijos;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2779;êla wa sa' e̱' wêikö;êla wa sa' ẽ' wêikö;a eso nosotros nos dedicamos;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2780;¡ajá!;ajá !;ajá !;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2781;ñé̱ be' dör i chè tö Na̱mà̱söl;ñéx be' dör i chè tö Nãmàxsöl;de esa que usted dice Na̱mà̱söl;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2782;e' ujté ta̱î̱, ì skà ujté ta̱' i̱a̱ pàkano̱;e' ujté tãîx , ì skà ujté tã' ĩã pàkanõ;hay muchas historias , qué otras historias hay que contar;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2783;e' ta̱;e' tã;entonces;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2784;e' ta̱ se' démi̱ Sulàyöm ta̱ Sulàyöm ujté e'r i wö̀ e't ë̀;e' tã se' démĩ Sulàyöm tã Sulàyöm ujté e'r i wòq e't èq;entonces podemos contar la de Sulàyöm , la historia de Sulàyöm es solo una:;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2785;Sibö̀ r e' tulúa̱t;Sibòq r e' tulúãt;Sibö̀ estableció eso;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2786;Sibö̀r e' a̱mé̱a̱t ajkö́no̱;Sibòqr e' ãméxãt ajkóqnõ;Sibö̀ dejó eso para ser cuidado;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2787;ajkö́no̱ ie se' a̱ sè̱no̱ ie;ajkóqnõ ie se' ã sèxnõ ie;para se cuidado , para que vivamos nosotros;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2788;Sulàyöm ká̱ kiè e' dör Sulàyibi dë́ka̱;Sulàyöm káx kiè e' dör Sulàyibi déqkã;en ese lugar que se llama Sulàyöm surgió Sulàyibi;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2789;e' e' ku̱é̱ki̱ ká̱ kiè e'r Sulàyöm, e' katàblë' í̱e̱ rö se' diö̀ya';e' e' kũéxkĩ káx kiè e'r Sulàyöm , e' katàblë' íxẽ rö se' diòqya';es por eso que se llama Sulàyöm , ahí se estableció y nos crearon;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2790;se' ditséwö diö̀ya' irir e' ku̱é̱ki̱ ká̱ kiè Sulàyöm;se' ditséwö diòqya' irir e' kũéxkĩ káx kiè Sulàyöm;él creó nuestros clanes es por eso que el lugar se llama Sulàyöm;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2791;Suléyibi tsikìne̱;Suléyibi tsikìnẽ;nació Suléyibi;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2792;¡ajá! e' ku̱é̱ki̱ ká̱ kiè Sulàyöm;ajá ! e' kũéxkĩ káx kiè Sulàyöm;ajá ! es por eso que el lugar se llama Sulàyöm;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2793;e' dalö̀ ta̱ e' a̱ ie' rö íyi a̱mé̱a̱t e' dalö̀ ta̱;e' dalòq tã e' ã ie' rö íyi ãméxãt e' dalòq tã;él dejó cosas de respeto , de respeto;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2794;e' ku̱é̱ se' ka' i ajkö́nu̱k se' ka' i wébalök, e'r se' icha, kë̀ e'rö kirë̀rma̱pa icha;e' kũéx se' ka' i ajkóqnũk se' ka' i wéblök , e'r se' icha , kèq e'rö kirèqrmãpa icha;es por eso que tenemos que cuidarlo , tenemos que vigilarlo , es de nosotros , no es de extranjeros;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2795;e's e' tër e' ku̱é̱ki̱;e's e' tër e' kũéxkĩ;por eso es así;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2796;e̱' i̱ ù̱ i tkër e'rö e'rö ma̱;ẽ' ĩ ùx i tkër e'rö e'rö mã;ahí hay una olla esa es , es pues;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2797;tsiru' bâwe̱, e' se' a̱ e', e' ù̱ i tkër e' kiè ù̱;tsiru' bâwẽ , e' se' ã e' , e' ùx i tkër e' kiè ùx;para calentar cacao , para nosotros esa , esa olla llamada olla está;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2798;e' tkër di' ajkö̀ ki̱;e' tkër di' ajkòq kĩ;esa está a la orilla del río;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2799;e' a̱ ie' wa̱ e' wákpa tso' tsë'ka;e' ã ie' wã e' wákpa tso' tsë'ka;ahí él tiene los dueños que están vivos;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2800;ù̱ ñe̱' dikì̱;ùx ñẽ' dikìx;debajo de esa olla;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
2801;"e̱' ie' wa̱ íyi tso', ie' mâ̱ma̱ tulúa̱t ""oro"" ie i kièke̱ tso' i dikì̱ a̱, e' ku̱é̱ki dalö̀ ta̱, kë̀ se' kâne̱ i tsiríu̱k, kë̀ se' kâne̱ i kö́k";"ẽ' ie' wã íyi tso' , ie' mâxmã tulúãt "" oro "" ie i kièkẽ tso' i dikìx ã , e' kũéxkĩ dalòq tã , kèq se' kânẽ i tsiríũk , kèq se' kânẽ i kóqk";ahí él tiene sus cosas , sus objetos del llamado oro están debajo , por respeto no podemos perturbarlos no podemos tocarlos;CorpusSofia B12h41m01s14jul2016.html Conversación de dos hombres sobre la cosmovisión bribri;amubri
